timestamp,src_ip,dst_ip,src_port,dst_port,proto,tcp_flags,size_bytes,label
379.7479588801471,10.0.1.21,93.184.5.10,40048,22,TCP,FA,340,normal
379.75900342138044,10.0.1.13,93.184.1.10,64103,0,ICMP,,28,normal
379.87569796098205,10.0.1.10,93.184.5.10,39536,443,TCP,S,184,normal
380.14174858201096,10.0.1.27,93.184.4.10,20954,53,UDP,,116,normal
380.40985527515494,10.0.1.14,93.184.2.10,30599,443,TCP,A,1209,normal
380.54435602241864,10.0.1.24,93.184.5.10,62136,443,TCP,A,166,normal
380.5740163762698,10.0.1.10,93.184.3.10,28469,80,TCP,PA,1009,normal
380.82248527935155,10.0.1.12,93.184.2.10,25944,22,TCP,S,653,normal
381.09403237618415,10.0.1.29,93.184.4.10,43488,53,TCP,S,363,normal
381.12140353331006,10.0.1.26,93.184.4.10,39718,443,TCP,A,907,normal
381.2885563656313,10.0.1.27,93.184.5.10,48616,123,TCP,FA,1224,normal
381.3307563957659,10.0.1.25,93.184.1.10,39614,443,TCP,A,281,normal
381.5335973194431,10.0.1.18,93.184.1.10,28779,443,TCP,PA,914,normal
382.2700678174559,10.0.1.11,93.184.4.10,43119,53,UDP,,79,normal
382.27387856963867,10.0.1.15,93.184.4.10,59597,123,TCP,A,722,normal
382.5584516583235,10.0.1.22,93.184.3.10,62038,80,TCP,FA,412,normal
382.6802679776307,10.0.1.19,93.184.1.10,61725,53,UDP,,101,normal
383.1335418353458,10.0.1.19,93.184.5.10,36858,443,TCP,PA,919,normal
383.21173012559746,10.0.1.10,93.184.3.10,21497,443,TCP,S,949,normal
383.4467121345135,10.0.1.10,93.184.2.10,7722,80,TCP,A,367,normal
383.45476532626674,10.0.1.21,93.184.5.10,55125,53,TCP,FA,603,normal
383.5058138200881,10.0.1.27,93.184.5.10,33957,22,TCP,A,584,normal
383.5144847955433,10.0.1.27,93.184.4.10,33910,443,TCP,S,932,normal
383.977322277618,10.0.1.14,93.184.3.10,10942,123,TCP,FA,1219,normal
384.18958809675433,10.0.1.12,93.184.4.10,55616,443,TCP,S,654,normal
384.42886917861273,10.0.1.12,93.184.2.10,8426,0,ICMP,,28,normal
384.77637671208686,10.0.1.28,93.184.2.10,50535,22,TCP,A,458,normal
384.7874947520478,10.0.1.23,93.184.1.10,32160,53,TCP,FA,40,normal
384.8483828993879,10.0.1.20,93.184.2.10,3893,0,ICMP,,28,normal
384.8575934114325,10.0.1.18,93.184.3.10,7210,80,TCP,PA,84,normal
384.88718425690814,10.0.1.15,93.184.3.10,19270,53,UDP,,144,normal
384.9197519365302,10.0.1.19,93.184.4.10,9187,22,TCP,S,918,normal
384.9989013343014,10.0.1.20,93.184.1.10,46703,53,UDP,,85,normal
385.0379942153514,10.0.1.18,93.184.1.10,28312,80,TCP,S,1002,normal
385.05130020185015,10.0.1.25,93.184.1.10,9332,53,TCP,PA,1142,normal
385.0742141210244,10.0.1.28,93.184.5.10,36852,22,TCP,S,860,normal
385.0941289755135,10.0.1.24,93.184.5.10,18816,443,TCP,FA,594,normal
385.5459748296384,10.0.1.23,93.184.5.10,7878,123,TCP,A,708,normal
385.7239964301761,10.0.1.29,93.184.2.10,42088,53,UDP,,96,normal
386.15332053157414,10.0.1.18,93.184.5.10,44485,22,TCP,A,1231,normal
386.22573992978005,10.0.1.22,93.184.5.10,21446,22,TCP,FA,1201,normal
386.2665200088778,10.0.1.19,93.184.1.10,39582,443,TCP,PA,140,normal
386.4666375222926,10.0.1.13,93.184.1.10,48365,22,TCP,A,159,normal
386.5160002687989,10.0.1.25,93.184.3.10,61890,80,TCP,S,759,normal
386.56047457342294,10.0.1.13,93.184.1.10,28711,53,TCP,S,505,normal
386.59355264929644,10.0.1.29,93.184.5.10,37412,123,TCP,FA,464,normal
386.6109142924023,10.0.1.23,93.184.3.10,64978,53,TCP,A,244,normal
386.64795639637185,10.0.1.26,93.184.5.10,25428,22,TCP,S,816,normal
386.70283149876826,10.0.1.25,93.184.1.10,39960,53,TCP,PA,318,normal
386.8429365151869,10.0.1.19,93.184.5.10,17422,0,ICMP,,28,normal
386.8510124762574,10.0.1.15,93.184.1.10,25687,80,TCP,PA,1180,normal
386.8805580056667,10.0.1.29,93.184.4.10,27923,443,TCP,PA,932,normal
387.08750870938627,10.0.1.18,93.184.2.10,52830,443,TCP,PA,907,normal
387.10737173490185,10.0.1.21,93.184.4.10,23300,22,TCP,S,1209,normal
387.1598131467103,10.0.1.24,93.184.3.10,64250,443,TCP,A,1077,normal
387.4098077944649,10.0.1.29,93.184.1.10,16917,123,TCP,PA,568,normal
387.43084907775886,10.0.1.22,93.184.4.10,57010,53,TCP,A,897,normal
387.44164418573877,10.0.1.20,93.184.3.10,27008,53,TCP,PA,750,normal
387.52448064618096,10.0.1.17,93.184.1.10,62098,53,TCP,FA,368,normal
387.56949781817195,10.0.1.15,93.184.1.10,20298,443,TCP,FA,916,normal
387.6730924423321,10.0.1.25,93.184.4.10,9827,123,TCP,PA,177,normal
387.8766731496038,10.0.1.22,93.184.1.10,12615,443,TCP,S,229,normal
387.89511223249565,10.0.1.21,93.184.5.10,17486,22,TCP,FA,162,normal
388.0037580376877,10.0.1.10,93.184.5.10,32126,22,TCP,FA,1025,normal
388.0917862681537,10.0.1.25,93.184.5.10,58343,443,TCP,A,1223,normal
388.11123338650515,10.0.1.29,93.184.3.10,52508,443,TCP,PA,953,normal
388.2335036499741,10.0.1.14,93.184.4.10,56909,443,TCP,FA,195,normal
388.27346741179554,10.0.1.14,93.184.1.10,4528,53,UDP,,74,normal
388.3571058005074,10.0.1.26,93.184.3.10,50813,80,TCP,PA,506,normal
388.36783762324615,10.0.1.23,93.184.3.10,48832,80,TCP,S,984,normal
388.44476464468437,10.0.1.27,93.184.3.10,42675,0,ICMP,,28,normal
388.4905085650537,10.0.1.15,93.184.3.10,63151,0,ICMP,,28,normal
388.70652302269673,10.0.1.26,93.184.2.10,9111,53,TCP,A,1071,normal
388.71385632741493,10.0.1.20,93.184.3.10,50334,443,TCP,S,104,normal
388.7816474278768,10.0.1.23,93.184.3.10,25103,443,TCP,FA,733,normal
388.8583081253755,10.0.1.14,93.184.2.10,6050,443,TCP,A,436,normal
389.01968391002464,10.0.1.14,93.184.4.10,36234,22,TCP,FA,213,normal
389.1264328124702,10.0.1.24,93.184.4.10,27116,53,UDP,,145,normal
389.2639641426725,10.0.1.16,93.184.2.10,43298,53,TCP,A,1042,normal
389.45156471065246,10.0.1.15,93.184.1.10,55589,22,TCP,FA,387,normal
389.6993113981722,10.0.1.12,93.184.4.10,1850,53,TCP,S,177,normal
389.7463984201804,10.0.1.29,93.184.4.10,55202,53,UDP,,53,normal
389.8429283620451,10.0.1.18,93.184.3.10,13761,443,TCP,FA,510,normal
390.07208550982506,10.0.1.20,93.184.5.10,10515,443,TCP,A,717,normal
390.64105258798577,10.0.1.17,93.184.3.10,57243,123,TCP,S,1094,normal
390.91641690472,10.0.1.12,93.184.4.10,34129,443,TCP,S,910,normal
390.9744628002451,10.0.1.21,93.184.2.10,17695,53,TCP,PA,575,normal
391.00160278482616,10.0.1.18,93.184.4.10,35871,443,TCP,PA,175,normal
391.08562205469366,10.0.1.25,93.184.5.10,30537,53,TCP,S,71,normal
391.25479792185166,10.0.1.20,93.184.2.10,9106,443,TCP,FA,1068,normal
391.3395972565186,10.0.1.26,93.184.3.10,49215,53,UDP,,97,normal
391.42210504376953,10.0.1.29,93.184.5.10,39449,22,TCP,A,164,normal
391.64980283234576,10.0.1.19,93.184.3.10,47100,443,TCP,FA,254,normal
391.70586319690284,10.0.1.18,93.184.4.10,17656,80,TCP,A,114,normal
391.95144411219087,10.0.1.12,93.184.5.10,64168,80,TCP,PA,398,normal
392.01672308244855,10.0.1.18,93.184.2.10,55526,53,UDP,,119,normal
392.0664535677094,10.0.1.17,93.184.5.10,35198,443,TCP,A,1203,normal
392.14209329592836,10.0.1.13,93.184.2.10,43364,0,ICMP,,28,normal
392.3217638394967,10.0.1.27,93.184.4.10,61313,123,TCP,A,1200,normal
392.3385984924392,10.0.1.16,93.184.2.10,34754,443,TCP,A,383,normal
392.3659331872595,10.0.1.14,93.184.1.10,8689,443,TCP,A,511,normal
392.7440650013143,10.0.1.15,93.184.1.10,46352,22,TCP,FA,984,normal
392.7681859990957,10.0.1.23,93.184.4.10,60664,443,TCP,FA,831,normal
392.8730233342674,10.0.1.13,93.184.1.10,54621,443,TCP,A,803,normal
392.98125704377964,10.0.1.22,93.184.1.10,61138,53,TCP,A,1172,normal
393.06533310319395,10.0.1.19,93.184.3.10,43042,443,TCP,S,1028,normal
393.1946981203468,10.0.1.18,93.184.4.10,51253,123,TCP,A,439,normal
393.2273405900991,10.0.1.20,93.184.3.10,65409,22,TCP,PA,240,normal
393.327895767172,10.0.1.11,93.184.1.10,51689,443,TCP,FA,867,normal
393.386082146513,10.0.1.15,93.184.1.10,54473,443,TCP,PA,816,normal
393.5215478251098,10.0.1.24,93.184.1.10,60199,53,TCP,S,932,normal
393.5405786535624,10.0.1.23,93.184.4.10,7055,443,TCP,S,844,normal
393.6463302359671,10.0.1.21,93.184.3.10,47486,53,UDP,,59,normal
393.67194260411344,10.0.1.17,93.184.3.10,30319,22,TCP,PA,245,normal
393.7127702548766,10.0.1.22,93.184.5.10,61075,22,TCP,PA,1001,normal
393.7436213328353,10.0.1.11,93.184.5.10,25094,123,TCP,A,920,normal
393.76886103883277,10.0.1.23,93.184.5.10,37328,443,TCP,FA,1134,normal
393.9872410588457,10.0.1.28,93.184.5.10,11464,80,TCP,FA,71,normal
394.02929891276955,10.0.1.26,93.184.2.10,37595,22,TCP,S,1007,normal
394.3566730276496,10.0.1.26,93.184.4.10,5785,443,TCP,S,799,normal
394.7946869947061,10.0.1.28,93.184.4.10,30746,123,TCP,S,1206,normal
394.90055020726595,10.0.1.24,93.184.4.10,39998,443,TCP,A,85,normal
394.9198400410635,10.0.1.12,93.184.2.10,47000,123,TCP,PA,970,normal
394.9785001760328,10.0.1.26,93.184.5.10,58216,443,TCP,FA,70,normal
395.17827055480996,10.0.1.19,93.184.1.10,1407,123,TCP,PA,325,normal
395.23550834385355,10.0.1.12,93.184.4.10,34479,443,TCP,S,983,normal
395.2468881260541,10.0.1.25,93.184.4.10,6936,53,TCP,A,1039,normal
395.3486006383527,10.0.1.19,93.184.4.10,52408,443,TCP,S,1149,normal
395.58173940750873,10.0.1.27,93.184.2.10,40906,53,TCP,FA,322,normal
395.7803987203702,10.0.1.23,93.184.3.10,10258,22,TCP,FA,724,normal
395.8044638659392,10.0.1.26,93.184.5.10,4523,123,TCP,PA,790,normal
395.9440983076192,10.0.1.18,93.184.2.10,37301,443,TCP,PA,803,normal
395.97523681511274,10.0.1.25,93.184.1.10,52109,22,TCP,A,45,normal
396.0060075605017,10.0.1.28,93.184.2.10,58016,443,TCP,FA,40,normal
396.26501295596887,10.0.1.28,93.184.1.10,4286,53,UDP,,56,normal
396.3009180526554,10.0.1.22,93.184.2.10,59906,53,UDP,,91,normal
396.3391059346262,10.0.1.23,93.184.3.10,31128,53,UDP,,69,normal
396.3391876351655,10.0.1.16,93.184.2.10,57680,80,TCP,A,1070,normal
396.5948602018266,10.0.1.15,93.184.5.10,59182,53,TCP,PA,50,normal
396.79149532368467,10.0.1.11,93.184.1.10,43750,123,TCP,A,369,normal
396.914877712675,10.0.1.18,93.184.4.10,9953,80,TCP,S,837,normal
397.08829746046496,10.0.1.27,93.184.3.10,5343,443,TCP,PA,1191,normal
397.10891395018206,10.0.1.11,93.184.1.10,25390,443,TCP,A,989,normal
397.1855497619102,10.0.1.13,93.184.1.10,29034,443,TCP,S,782,normal
397.23963234422075,10.0.1.17,93.184.4.10,38347,443,TCP,A,129,normal
397.25194101217005,10.0.1.11,93.184.4.10,29216,22,TCP,PA,70,normal
397.33516425067523,10.0.1.10,93.184.4.10,46942,123,TCP,S,1072,normal
397.6520414106385,10.0.1.28,93.184.3.10,22469,53,TCP,PA,504,normal
397.65715185798365,10.0.1.14,93.184.5.10,28103,22,TCP,A,884,normal
397.70022061465914,10.0.1.21,93.184.2.10,19310,80,TCP,S,886,normal
397.72929741829455,10.0.1.12,93.184.5.10,34753,443,TCP,FA,454,normal
397.7632975683817,10.0.1.19,93.184.5.10,60117,123,TCP,S,112,normal
398.0621352286798,10.0.1.18,93.184.3.10,24079,123,TCP,FA,494,normal
398.14104042858696,10.0.1.15,93.184.1.10,20473,443,TCP,PA,936,normal
398.2195304655446,10.0.1.18,93.184.5.10,55016,443,TCP,PA,350,normal
398.3982201839076,10.0.1.23,93.184.5.10,57518,443,TCP,FA,119,normal
398.41919742017166,10.0.1.23,93.184.4.10,36934,443,TCP,PA,653,normal
398.50269702355797,10.0.1.27,93.184.5.10,20923,443,TCP,PA,506,normal
398.5729586458519,10.0.1.22,93.184.3.10,10061,22,TCP,S,717,normal
398.686533287107,10.0.1.20,93.184.1.10,30143,443,TCP,S,845,normal
399.65197447736483,10.0.1.21,93.184.4.10,24121,443,TCP,PA,853,normal
399.8353848177989,10.0.1.15,93.184.2.10,48811,123,TCP,S,109,normal
399.898794164532,10.0.1.27,93.184.3.10,22293,53,UDP,,61,normal
400.11850236943553,10.0.1.11,93.184.4.10,21305,53,TCP,S,248,normal
400.14190029348066,10.0.1.17,93.184.1.10,7585,53,UDP,,107,normal
400.145767462093,10.0.1.26,93.184.4.10,46026,443,TCP,A,712,normal
400.17435740382183,10.0.1.19,93.184.4.10,4561,53,TCP,A,384,normal
400.2263748048634,10.0.1.10,93.184.4.10,25334,443,TCP,PA,588,normal
400.3156917811272,10.0.1.12,93.184.2.10,59545,0,ICMP,,28,normal
400.4350477099948,10.0.1.12,93.184.2.10,60079,443,TCP,PA,161,normal
400.7368850287188,10.0.1.10,93.184.2.10,50801,53,UDP,,137,normal
400.8260165277888,10.0.1.11,93.184.1.10,23126,443,TCP,A,750,normal
400.9129792440258,10.0.1.28,93.184.3.10,59390,22,TCP,PA,105,normal
400.9194228848912,10.0.1.24,93.184.3.10,55730,80,TCP,S,947,normal
400.9238648257118,10.0.1.16,93.184.2.10,37117,443,TCP,PA,789,normal
401.02400091537885,10.0.1.10,93.184.2.10,55368,443,TCP,S,59,normal
401.0960723274752,10.0.1.22,93.184.3.10,41790,53,UDP,,75,normal
401.3245063284633,10.0.1.19,93.184.1.10,59826,22,TCP,S,46,normal
401.34640167146387,10.0.1.18,93.184.3.10,3083,443,TCP,FA,133,normal
401.3495627644528,10.0.1.26,93.184.5.10,50852,443,TCP,S,187,normal
401.4240741183933,10.0.1.27,93.184.3.10,60652,443,TCP,A,729,normal
401.4579646994688,10.0.1.29,93.184.5.10,63928,53,UDP,,117,normal
401.4643256312126,10.0.1.21,93.184.3.10,16990,443,TCP,PA,340,normal
401.62551619022634,10.0.1.11,93.184.3.10,3203,443,TCP,FA,1037,normal
401.6403068536777,10.0.1.28,93.184.5.10,2283,80,TCP,FA,1161,normal
401.75747045649854,10.0.1.11,93.184.1.10,48021,80,TCP,FA,578,normal
401.79871584614995,10.0.1.11,93.184.2.10,33854,0,ICMP,,28,normal
401.82253466902154,10.0.1.18,93.184.2.10,63703,443,TCP,A,1207,normal
401.88223905798964,10.0.1.19,93.184.3.10,64146,443,TCP,A,82,normal
402.08432568905414,10.0.1.10,93.184.4.10,25729,123,TCP,A,724,normal
402.1465424788346,10.0.1.20,93.184.1.10,42500,443,TCP,S,189,normal
402.3202146921586,10.0.1.25,93.184.2.10,21543,0,ICMP,,28,normal
402.33697560651996,10.0.1.18,93.184.2.10,13059,53,UDP,,84,normal
402.5222004573098,10.0.1.13,93.184.4.10,13067,22,TCP,S,422,normal
402.5560016905688,10.0.1.28,93.184.2.10,15528,443,TCP,PA,235,normal
402.6974167927502,10.0.1.12,93.184.1.10,3117,22,TCP,S,903,normal
402.80169273545647,10.0.1.11,93.184.3.10,42783,123,TCP,FA,1085,normal
403.132582204535,10.0.1.18,93.184.2.10,59115,443,TCP,S,826,normal
403.19382178103086,10.0.1.22,93.184.4.10,9942,22,TCP,S,616,normal
403.2023787457936,10.0.1.20,93.184.4.10,58463,22,TCP,FA,702,normal
403.20479641191525,10.0.1.28,93.184.2.10,39914,53,TCP,FA,678,normal
403.42400221840006,10.0.1.15,93.184.4.10,63496,123,TCP,A,898,normal
403.51698772808425,10.0.1.15,93.184.1.10,10295,53,UDP,,106,normal
403.7035802456199,10.0.1.21,93.184.3.10,6118,443,TCP,FA,988,normal
403.7369713552754,10.0.1.10,93.184.5.10,60486,80,TCP,S,226,normal
403.7898773436837,10.0.1.21,93.184.2.10,50302,22,TCP,S,410,normal
403.7936981309303,10.0.1.16,93.184.4.10,12050,443,TCP,A,178,normal
404.20081034291115,10.0.1.21,93.184.5.10,35250,22,TCP,FA,48,normal
404.33858815763773,10.0.1.21,93.184.5.10,7998,123,TCP,S,1070,normal
404.6768542033129,10.0.1.23,93.184.2.10,22802,22,TCP,S,680,normal
404.7154242523381,10.0.1.28,93.184.4.10,31855,443,TCP,S,821,normal
404.83359530843336,10.0.1.27,93.184.5.10,4323,123,TCP,PA,524,normal
404.9754400130185,10.0.1.25,93.184.5.10,46857,22,TCP,A,177,normal
405.0231982099516,10.0.1.27,93.184.4.10,11154,22,TCP,FA,393,normal
405.2587724184401,10.0.1.26,93.184.3.10,58831,443,TCP,S,236,normal
405.6263367290878,10.0.1.26,93.184.2.10,50437,80,TCP,A,42,normal
405.8965322412675,10.0.1.11,93.184.2.10,41331,443,TCP,A,508,normal
406.0644686809406,10.0.1.14,93.184.2.10,6835,443,TCP,PA,1037,normal
406.1050923026902,10.0.1.18,93.184.2.10,61615,53,TCP,S,175,normal
406.1464361892613,10.0.1.23,93.184.3.10,47589,443,TCP,S,299,normal
406.55976412488786,10.0.1.10,93.184.2.10,14646,443,TCP,PA,345,normal
406.56105634323586,10.0.1.17,93.184.2.10,29788,80,TCP,PA,300,normal
406.7184259705389,10.0.1.13,93.184.2.10,13735,443,TCP,A,1070,normal
406.8715526142848,10.0.1.12,93.184.4.10,4106,80,TCP,PA,850,normal
406.9933884807368,10.0.1.16,93.184.1.10,55083,443,TCP,PA,512,normal
407.57040278891407,10.0.1.24,93.184.4.10,27099,22,TCP,S,1140,normal
407.6171266911248,10.0.1.17,93.184.2.10,45836,443,TCP,A,223,normal
407.6690607929065,10.0.1.23,93.184.1.10,25804,123,TCP,S,365,normal
407.67933947416213,10.0.1.28,93.184.5.10,62897,123,TCP,S,579,normal
407.75244293575713,10.0.1.17,93.184.5.10,5407,22,TCP,FA,842,normal
407.790258313872,10.0.1.15,93.184.2.10,53548,123,TCP,A,282,normal
407.8428408165686,10.0.1.23,93.184.4.10,4685,443,TCP,FA,1181,normal
408.06774306110026,10.0.1.21,93.184.4.10,60492,80,TCP,FA,123,normal
408.41034930905664,10.0.1.22,93.184.2.10,61963,443,TCP,S,1208,normal
408.4360326897272,10.0.1.26,93.184.4.10,4985,443,TCP,PA,561,normal
408.4942859199308,10.0.1.19,93.184.1.10,29301,80,TCP,A,667,normal
408.8242716126938,10.0.1.29,93.184.2.10,38219,80,TCP,PA,57,normal
408.83224675658505,10.0.1.19,93.184.5.10,30752,443,TCP,A,385,normal
408.8443602611626,10.0.1.22,93.184.2.10,55682,443,TCP,S,645,normal
408.8665704518446,10.0.1.14,93.184.3.10,27955,53,TCP,A,743,normal
408.9796196851409,10.0.1.27,93.184.3.10,10939,443,TCP,S,1133,normal
409.00000402224794,10.0.1.25,93.184.5.10,41505,53,UDP,,60,normal
409.4305551659671,10.0.1.29,93.184.4.10,16759,53,TCP,PA,213,normal
409.5045403141029,10.0.1.29,93.184.5.10,18303,443,TCP,A,1186,normal
409.5915637789799,10.0.1.20,93.184.2.10,48220,53,UDP,,84,normal
409.626968377537,10.0.1.24,93.184.2.10,44717,53,UDP,,55,normal
409.70655484163353,10.0.1.21,93.184.5.10,17114,443,TCP,A,111,normal
409.8421115780582,10.0.1.17,93.184.1.10,55710,443,TCP,FA,870,normal
410.0159883316917,10.0.1.10,93.184.3.10,18527,0,ICMP,,28,normal
410.1912242863958,10.0.1.21,93.184.4.10,26609,53,TCP,PA,1062,normal
410.29903578282557,10.0.1.20,93.184.4.10,47692,53,TCP,PA,727,normal
410.5924310057954,10.0.1.16,93.184.3.10,29636,53,UDP,,95,normal
410.80499354168717,10.0.1.28,93.184.4.10,18774,0,ICMP,,28,normal
410.9818550239524,10.0.1.22,93.184.4.10,39994,53,UDP,,147,normal
410.9890064390209,10.0.1.26,93.184.4.10,5190,53,UDP,,103,normal
410.98986915457357,10.0.1.16,93.184.3.10,12629,443,TCP,PA,797,normal
411.01972227468985,10.0.1.10,93.184.5.10,1543,22,TCP,PA,667,normal
411.1558756806895,10.0.1.26,93.184.1.10,13172,123,TCP,FA,332,normal
411.2220837365359,10.0.1.20,93.184.3.10,27046,443,TCP,FA,412,normal
411.2864392514459,10.0.1.13,93.184.2.10,58047,443,TCP,A,530,normal
411.556343915342,10.0.1.21,93.184.5.10,18436,0,ICMP,,28,normal
411.83874014109585,10.0.1.15,93.184.4.10,54346,443,TCP,S,582,normal
412.13859309211557,10.0.1.27,93.184.5.10,52970,443,TCP,FA,278,normal
412.1856805841182,10.0.1.19,93.184.3.10,15015,53,UDP,,139,normal
412.332504914387,10.0.1.11,93.184.4.10,15442,53,TCP,FA,502,normal
412.37212372511334,10.0.1.13,93.184.1.10,43335,53,TCP,S,1055,normal
412.39855799951476,10.0.1.26,93.184.3.10,10335,53,UDP,,63,normal
412.42407253636713,10.0.1.12,93.184.3.10,30294,443,TCP,PA,691,normal
412.4764117761893,10.0.1.15,93.184.2.10,64558,53,TCP,PA,400,normal
412.54666734739607,10.0.1.23,93.184.5.10,18047,443,TCP,FA,139,normal
412.7688618281825,10.0.1.13,93.184.4.10,64257,443,TCP,S,1123,normal
412.78482553090123,10.0.1.23,93.184.3.10,54786,53,UDP,,66,normal
412.9507937397746,10.0.1.17,93.184.4.10,9678,22,TCP,FA,859,normal
413.04555910821784,10.0.1.20,93.184.4.10,31696,443,TCP,S,610,normal
413.0880091837943,10.0.1.11,93.184.1.10,42265,53,UDP,,137,normal
413.1728702449996,10.0.1.21,93.184.2.10,62131,22,TCP,S,90,normal
413.2174442687373,10.0.1.21,93.184.3.10,44165,443,TCP,S,91,normal
413.33076217887486,10.0.1.14,93.184.4.10,12701,53,UDP,,141,normal
413.4018728643898,10.0.1.14,93.184.1.10,21981,80,TCP,A,285,normal
413.4243243476671,10.0.1.23,93.184.1.10,15881,22,TCP,S,485,normal
413.4398191002382,10.0.1.22,93.184.5.10,46514,443,TCP,FA,376,normal
413.5387180496806,10.0.1.11,93.184.2.10,25802,22,TCP,PA,758,normal
413.8295944662115,10.0.1.14,93.184.5.10,12559,53,TCP,S,421,normal
413.8822857149515,10.0.1.28,93.184.4.10,23566,443,TCP,PA,761,normal
414.0473490927221,10.0.1.16,93.184.2.10,10905,53,TCP,FA,504,normal
414.18170911778105,10.0.1.29,93.184.2.10,40567,53,UDP,,125,normal
414.51692455827776,10.0.1.15,93.184.1.10,56917,80,TCP,A,765,normal
414.7319574870473,10.0.1.17,93.184.2.10,28996,443,TCP,PA,111,normal
414.83647077755006,10.0.1.25,93.184.4.10,4232,22,TCP,FA,133,normal
414.97023499653807,10.0.1.26,93.184.2.10,33650,123,TCP,S,1075,normal
415.2560573152625,10.0.1.15,93.184.2.10,7490,443,TCP,FA,295,normal
415.31981030520353,10.0.1.14,93.184.4.10,43282,123,TCP,A,1183,normal
415.3692734242725,10.0.1.27,93.184.2.10,64178,123,TCP,FA,930,normal
415.37063216777784,10.0.1.18,93.184.5.10,52099,53,UDP,,99,normal
415.5896161801123,10.0.1.25,93.184.2.10,50421,443,TCP,A,337,normal
415.7914103646201,10.0.1.16,93.184.2.10,65411,0,ICMP,,28,normal
415.8052006482926,10.0.1.14,93.184.2.10,61293,53,UDP,,139,normal
415.9127063978325,10.0.1.26,93.184.1.10,50463,22,TCP,PA,559,normal
415.9906547694929,10.0.1.14,93.184.3.10,44956,123,TCP,A,417,normal
416.00645070817905,10.0.1.15,93.184.3.10,25732,443,TCP,PA,472,normal
416.49905642970873,10.0.1.21,93.184.1.10,16899,53,UDP,,129,normal
416.52926695867325,10.0.1.25,93.184.2.10,43475,443,TCP,S,596,normal
416.53796709698844,10.0.1.22,93.184.4.10,55266,443,TCP,S,1034,normal
416.65090352725423,10.0.1.20,93.184.2.10,63268,53,UDP,,87,normal
416.81874405056664,10.0.1.13,93.184.5.10,1912,53,TCP,S,490,normal
416.8228667258277,10.0.1.22,93.184.2.10,4781,22,TCP,PA,857,normal
416.95724736400393,10.0.1.17,93.184.5.10,32057,53,TCP,PA,830,normal
417.05223621952746,10.0.1.12,93.184.3.10,52846,80,TCP,S,780,normal
417.06586058198707,10.0.1.20,93.184.3.10,53405,443,TCP,S,794,normal
417.08953246029495,10.0.1.12,93.184.4.10,18565,0,ICMP,,28,normal
417.19444123473926,10.0.1.12,93.184.1.10,61206,53,TCP,PA,715,normal
417.23837686294263,10.0.1.23,93.184.3.10,62191,53,TCP,S,1220,normal
417.58659265069065,10.0.1.22,93.184.5.10,39751,0,ICMP,,28,normal
417.8000706607413,10.0.1.20,93.184.4.10,24469,123,TCP,A,163,normal
418.3136302029752,10.0.1.25,93.184.1.10,2214,443,TCP,A,930,normal
418.351212750407,10.0.1.15,93.184.1.10,57835,53,TCP,FA,236,normal
418.78838622929743,10.0.1.14,93.184.1.10,5827,443,TCP,A,920,normal
418.8589219728366,10.0.1.29,93.184.4.10,38152,53,TCP,FA,871,normal
418.9122935909964,10.0.1.11,93.184.5.10,32125,53,UDP,,75,normal
418.9187512516481,10.0.1.12,93.184.2.10,59560,80,TCP,A,203,normal
418.9255272937412,10.0.1.29,93.184.2.10,43755,80,TCP,S,982,normal
419.07273879898594,10.0.1.20,93.184.5.10,36070,53,UDP,,127,normal
419.14928358392893,10.0.1.25,93.184.5.10,16571,123,TCP,A,1210,normal
419.18139077993345,10.0.1.19,93.184.2.10,7033,53,TCP,FA,713,normal
419.30037090316563,10.0.1.19,93.184.2.10,34610,53,TCP,PA,412,normal
419.33680842522523,10.0.1.17,93.184.1.10,11414,443,TCP,S,760,normal
419.4445431409028,10.0.1.10,93.184.3.10,25805,443,TCP,PA,1193,normal
419.50017458258014,10.0.1.24,93.184.3.10,47617,443,TCP,S,327,normal
419.7170158760651,10.0.1.23,93.184.5.10,21089,443,TCP,FA,1056,normal
419.9318500618472,10.0.1.22,93.184.3.10,39892,80,TCP,PA,222,normal
420.0129555639399,10.0.1.23,93.184.2.10,23801,80,TCP,S,566,normal
420.0669610488124,10.0.1.20,93.184.1.10,17032,443,TCP,PA,491,normal
420.12324789942153,10.0.1.25,93.184.2.10,49462,80,TCP,PA,1197,normal
420.3280512349672,10.0.1.23,93.184.5.10,31459,80,TCP,S,265,normal
420.37777174267086,10.0.1.28,93.184.3.10,46633,80,TCP,A,697,normal
420.40708828962187,10.0.1.16,93.184.1.10,39923,80,TCP,S,407,normal
420.418149622338,10.0.1.21,93.184.3.10,35693,443,TCP,FA,886,normal
420.4967319051268,10.0.1.16,93.184.4.10,6159,123,TCP,PA,633,normal
420.5789862909349,10.0.1.26,93.184.5.10,56106,22,TCP,PA,845,normal
420.80877092757396,10.0.1.21,93.184.3.10,29507,443,TCP,PA,716,normal
420.84002726432254,10.0.1.18,93.184.3.10,21169,53,TCP,PA,189,normal
420.89998175293886,10.0.1.19,93.184.5.10,38339,22,TCP,A,536,normal
421.10652867373466,10.0.1.18,93.184.3.10,19707,443,TCP,PA,879,normal
421.3234205477535,10.0.1.18,93.184.1.10,45327,123,TCP,A,339,normal
421.3841081495375,10.0.1.17,93.184.1.10,33825,80,TCP,A,1016,normal
